Community.Area,Week,Year,Weeek,Crimes,Crimes.LastWeek,Arrests.LastWeek,Domestics.LastWeek,Month,MinDay,MaxDay,CommonCrimes.LastWeek
71,6,2013,6,144,152,52,24,2,3,9,95
71,7,2013,7,173,144,50,32,2,10,16,88
71,8,2013,8,141,173,57,24,2,17,23,110
71,9,2013,9,151,141,39,38,2.344370861,1,28,95
71,1,2014,1,72,54,17,13,1,1,4,34
71,10,2014,10,169,138,37,36,3,2,8,83
71,11,2014,11,158,169,64,27,3,9,15,101
71,12,2014,12,150,158,53,33,3,16,22,86
71,13,2014,13,145,150,51,35,3,23,29,90
71,14,2014,14,154,145,39,32,3.675324675,1,31,93
71,15,2014,15,155,154,52,37,4,6,12,99
71,16,2014,16,164,155,45,39,4,13,19,98
71,17,2014,17,168,164,56,43,4,20,26,101
71,18,2014,18,167,168,50,36,4.45508982,1,30,95
71,19,2014,19,152,167,50,42,5,4,10,97
71,2,2014,2,97,72,20,19,1,5,11,45
71,20,2014,20,164,152,58,32,5,11,17,87
71,21,2014,21,157,164,42,46,5,18,24,105
71,22,2014,22,166,157,37,41,5,25,31,99
71,23,2014,23,166,166,54,53,6,1,7,95
71,24,2014,24,167,166,40,37,6,8,14,97
71,25,2014,25,188,167,49,33,6,15,21,96
71,26,2014,26,200,188,52,40,6,22,28,108
71,27,2014,27,179,200,52,38,6.703910615,1,30,124
71,28,2014,28,194,179,40,42,7,6,12,105
71,29,2014,29,203,194,57,35,7,13,19,120
71,3,2014,3,142,97,22,32,1,12,18,54
71,30,2014,30,169,203,56,44,7,20,26,135
71,31,2014,31,173,169,42,38,7.317919075,1,31,111
71,32,2014,32,151,173,43,33,8,3,9,106
71,33,2014,33,161,151,34,35,8,10,16,91
71,34,2014,34,161,161,36,35,8,17,23,73
71,35,2014,35,142,161,39,38,8,24,30,93
71,36,2014,36,162,142,42,26,8.858024691,1,31,77
71,37,2014,37,163,162,35,33,9,7,13,80
71,38,2014,38,176,163,45,26,9,14,20,96
71,39,2014,39,183,176,44,33,9,21,27,97
71,4,2014,4,127,142,39,33,1,19,25,82
71,40,2014,40,176,183,54,37,9.625,1,30,115
71,41,2014,41,117,176,50,36,10,5,11,100
71,42,2014,42,162,117,31,25,10,12,18,65
71,43,2014,43,159,162,39,28,10,19,25,86
71,44,2014,44,160,159,47,32,10.14375,1,31,80
71,45,2014,45,131,160,41,36,11,2,8,97
71,46,2014,46,127,131,29,25,11,9,15,71
71,47,2014,47,127,127,34,32,11,16,22,84
71,48,2014,48,117,127,33,35,11,23,29,72
71,49,2014,49,155,117,26,24,11.88387097,1,30,76
71,5,2014,5,132,127,30,24,1.174242424,1,31,75
71,50,2014,50,120,155,43,31,12,7,13,95
71,51,2014,51,116,120,28,30,12,14,20,71
71,52,2014,52,128,116,34,20,12,21,27,64
71,53,2014,53,59,128,29,25,12,28,31,72
71,6,2014,6,109,132,36,26,2,2,8,69
71,7,2014,7,127,109,29,21,2,9,15,63
71,8,2014,8,129,127,44,23,2,16,22,76
71,9,2014,9,138,129,44,29,2.079710145,1,28,80
72,1,2013,1,14,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
72,10,2013,10,13,13,4,3,3,4,9,12
72,11,2013,11,20,13,3,1,3,10,16,4
72,12,2013,12,13,20,1,5,3,17,23,10
72,13,2013,13,21,13,2,4,3,24,30,7
72,14,2013,14,21,21,2,1,4,1,6,17
72,15,2013,15,17,21,3,1,4,8,13,11
72,16,2013,16,14,17,3,3,4,14,19,9
72,17,2013,17,21,14,2,4,4,23,27,5
72,18,2013,18,19,21,2,2,4.684210526,1,30,14
72,19,2013,19,18,19,1,2,5,5,11,11
72,2,2013,2,18,14,1,1,1,6,11,9
72,20,2013,20,25,18,4,2,5,12,18,8
72,21,2013,21,18,25,4,5,5,19,25,12
72,22,2013,22,25,18,4,3,5.24,1,31,11
72,23,2013,23,14,25,3,4,6,2,8,16
72,24,2013,24,21,14,2,3,6,9,15,9
72,25,2013,25,19,21,1,4,6,16,22,11
72,26,2013,26,23,19,5,1,6,23,29,13
72,27,2013,27,20,23,3,3,6.9,1,30,13
72,28,2013,28,21,20,3,3,7,7,13,13
72,29,2013,29,29,21,6,5,7,14,20,11
72,3,2013,3,11,18,5,0,1,13,18,10
72,30,2013,30,26,29,7,3,7,21,27,15
72,31,2013,31,22,26,8,2,7.454545455,1,31,16
72,32,2013,32,18,22,3,4,8,5,10,11
72,33,2013,33,24,18,1,3,8,11,17,11
72,34,2013,34,18,24,2,2,8,18,24,18
72,35,2013,35,16,18,2,1,8,25,31,11
72,36,2013,36,19,16,0,1,9,1,7,9
72,37,2013,37,19,19,4,4,9,8,14,7
72,38,2013,38,24,19,1,2,9,15,21,8
72,39,2013,39,24,24,4,2,9,22,28,18
72,4,2013,4,20,11,1,2,1,20,26,6
72,40,2013,40,18,24,1,2,9.555555556,1,30,13
72,41,2013,41,18,18,0,2,10,7,12,10
72,42,2013,42,21,18,4,1,10,13,19,10
72,43,2013,43,15,21,3,3,10,20,26,10
72,44,2013,44,24,15,3,2,10.29166667,1,31,9
72,45,2013,45,22,24,5,5,11,3,9,14
72,46,2013,46,23,22,2,1,11,10,16,12
72,47,2013,47,19,23,5,2,11,17,23,6
72,48,2013,48,16,19,5,3,11,24,30,13
72,49,2013,49,24,16,4,2,12,1,7,10
72,5,2013,5,20,20,3,1,1.3,1,31,11
72,50,2013,50,24,24,2,4,12,8,14,11
72,51,2013,51,25,24,4,5,12,15,21,9
72,52,2013,52,21,25,6,2,12,22,28,18
72,53,2013,53,5,21,6,2,12,29,31,10
72,6,2013,6,20,20,1,7,2,4,9,9
72,7,2013,7,15,20,3,2,2,11,16,10
72,8,2013,8,10,15,1,1,2,17,23,7
72,9,2013,9,13,10,2,4,2.230769231,1,28,3
72,1,2014,1,6,5,0,1,1,2,4,3
72,10,2014,10,6,13,1,1,3,2,8,9
72,11,2014,11,20,6,2,0,3,9,15,5
72,12,2014,12,16,20,3,3,3,16,22,9
72,13,2014,13,20,16,3,2,3,23,29,8
72,14,2014,14,16,20,3,2,3.6875,1,31,7
72,15,2014,15,13,16,2,1,4,6,12,11
72,16,2014,16,18,13,2,1,4,13,19,5
72,17,2014,17,16,18,1,2,4,20,26,8
72,18,2014,18,15,16,3,1,4.333333333,1,30,11
72,19,2014,19,16,15,1,0,5,4,10,9
72,2,2014,2,15,6,0,0,1,5,11,5
72,20,2014,20,13,16,1,0,5,11,17,10
72,21,2014,21,17,13,3,2,5,18,24,4
72,22,2014,22,18,17,3,2,5,25,31,7
72,23,2014,23,20,18,5,4,6,1,7,12
72,24,2014,24,24,20,2,2,6,8,14,12
72,25,2014,25,20,24,7,2,6,15,21,19
72,26,2014,26,18,20,1,4,6,22,28,10
72,27,2014,27,9,18,2,2,6.777777778,2,30,11
72,28,2014,28,24,9,0,2,7,6,12,4
72,29,2014,29,31,24,2,2,7,13,19,12
72,3,2014,3,11,15,1,1,1,13,17,7
72,30,2014,30,22,31,6,5,7,20,26,17
72,31,2014,31,21,22,0,1,7.095238095,1,31,12
72,32,2014,32,26,21,3,0,8,3,9,12
72,33,2014,33,22,26,2,4,8,10,16,16
72,34,2014,34,15,22,5,1,8,17,22,12
72,35,2014,35,20,15,4,2,8,24,30,6
72,36,2014,36,19,20,5,3,8.947368421,1,31,12
72,37,2014,37,10,19,2,1,9,8,13,9
72,38,2014,38,14,10,1,1,9,14,20,2
72,39,2014,39,14,14,2,3,9,21,27,4
72,4,2014,4,18,11,2,0,1,20,25,6
72,40,2014,40,24,14,2,1,9.458333333,1,30,9
72,41,2014,41,19,24,8,6,10,5,11,15
72,42,2014,42,18,19,5,2,10,12,18,9
72,43,2014,43,15,18,3,1,10,19,25,13
72,44,2014,44,21,15,3,6,10,26,31,2
72,45,2014,45,12,21,2,0,11,2,8,12
72,46,2014,46,23,12,2,1,11,9,15,6
72,47,2014,47,17,23,3,3,11,16,22,9
72,48,2014,48,16,17,4,3,11,23,29,6
72,49,2014,49,13,16,0,1,11.92307692,1,30,10
72,5,2014,5,15,18,2,2,1.066666667,1,31,11
72,50,2014,50,20,13,2,0,12,7,13,6
72,51,2014,51,19,20,0,0,12,14,18,15
72,52,2014,52,16,19,2,3,12,21,27,11
72,53,2014,53,8,16,2,1,12,28,31,13
72,6,2014,6,20,15,1,3,2,2,8,10
72,7,2014,7,15,20,6,1,2,10,15,11
72,8,2014,8,11,15,1,2,2,16,22,10
72,9,2014,9,13,11,1,1,2.153846154,1,28,8
73,1,2013,1,58,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
73,10,2013,10,65,74,18,13,3,3,9,48
73,11,2013,11,70,65,18,12,3,10,16,36
73,12,2013,12,59,70,20,10,3,17,23,41
73,13,2013,13,70,59,18,8,3,24,30,31
73,14,2013,14,81,70,17,17,3.87654321,1,31,40
73,15,2013,15,82,81,25,13,4,7,13,53
73,16,2013,16,84,82,19,18,4,14,20,51
73,17,2013,17,78,84,28,8,4,21,27,49
73,18,2013,18,84,78,17,8,4.55952381,1,30,49
73,19,2013,19,72,84,19,12,5,5,11,56
73,2,2013,2,69,58,10,7,1,6,12,23
73,20,2013,20,87,72,18,12,5,12,18,43
73,21,2013,21,69,87,27,14,5,19,25,60
73,22,2013,22,80,69,13,12,5.2375,1,31,36
73,23,2013,23,71,80,23,17,6,2,8,57
73,24,2013,24,77,71,24,10,6,9,15,51
73,25,2013,25,98,77,13,17,6,16,22,39
73,26,2013,26,88,98,35,13,6,23,29,47
73,27,2013,27,107,88,25,11,6.869158879,1,30,48
73,28,2013,28,69,107,32,18,7,7,13,69
73,29,2013,29,65,69,15,11,7,14,20,40
73,3,2013,3,78,69,17,11,1,13,19,35
73,30,2013,30,84,65,9,16,7,21,27,51
73,31,2013,31,76,84,16,17,7.473684211,1,31,52
73,32,2013,32,97,76,18,6,8,4,10,40
73,33,2013,33,79,97,24,8,8,11,17,56
73,34,2013,34,75,79,16,8,8,18,24,52
73,35,2013,35,81,75,13,12,8,25,31,47
73,36,2013,36,69,81,19,15,9,1,7,54
73,37,2013,37,72,69,13,12,9,8,14,43
73,38,2013,38,90,72,19,9,9,15,21,49
73,39,2013,39,89,90,24,12,9,22,28,55
73,4,2013,4,71,78,22,12,1,20,26,51
73,40,2013,40,70,89,28,12,9.671428571,1,30,51
73,41,2013,41,67,70,23,13,10,6,12,49
73,42,2013,42,67,67,16,13,10,13,19,42
73,43,2013,43,72,67,23,6,10,20,26,40
73,44,2013,44,93,72,22,16,10.33333333,1,31,45
73,45,2013,45,64,93,21,10,11,3,9,59
73,46,2013,46,66,64,20,6,11,10,16,43
73,47,2013,47,81,66,15,5,11,17,23,38
73,48,2013,48,59,81,13,13,11,24,30,46
73,49,2013,49,70,59,17,11,12,1,7,36
73,5,2013,5,64,71,25,7,1.265625,1,31,33
73,50,2013,50,70,70,14,6,12,8,14,40
73,51,2013,51,70,70,27,8,12,15,21,37
73,52,2013,52,40,70,19,12,12,23,28,40
73,53,2013,53,29,40,11,7,12,29,31,23
73,6,2013,6,65,64,18,10,2,3,9,32
73,7,2013,7,66,65,21,13,2,10,16,39
73,8,2013,8,60,66,29,8,2,17,23,43
73,9,2013,9,74,60,21,6,2.283783784,1,28,35
73,1,2014,1,31,29,4,4,1,1,4,18
73,10,2014,10,41,51,18,5,3,2,8,31
73,11,2014,11,61,41,12,5,3,9,15,31
73,12,2014,12,62,61,20,11,3,16,22,29
73,13,2014,13,62,62,17,7,3,23,29,35
73,14,2014,14,76,62,17,13,3.723684211,1,31,39
73,15,2014,15,61,76,16,13,4,6,12,41
73,16,2014,16,56,61,18,12,4,13,19,31
73,17,2014,17,76,56,25,8,4,20,26,34
73,18,2014,18,68,76,22,11,4.485294118,1,30,40
73,19,2014,19,55,68,15,7,5,4,10,32
73,2,2014,2,30,31,5,8,1,5,11,17
73,20,2014,20,62,55,11,11,5,11,17,33
73,21,2014,21,59,62,20,7,5,18,24,33
73,22,2014,22,79,59,10,10,5,25,31,35
73,23,2014,23,75,79,27,16,6,1,7,56
73,24,2014,24,67,75,23,8,6,8,14,45
73,25,2014,25,67,67,14,10,6,15,21,43
73,26,2014,26,66,67,14,16,6,22,28,44
73,27,2014,27,85,66,20,7,6.717647059,1,30,40
73,28,2014,28,64,85,12,11,7,6,12,48
73,29,2014,29,56,64,20,7,7,13,19,39
73,3,2014,3,65,30,3,4,1,12,18,17
73,30,2014,30,64,56,16,13,7,20,26,30
73,31,2014,31,78,64,19,9,7.179487179,1,31,34
73,32,2014,32,52,78,16,11,8,3,9,46
73,33,2014,33,79,52,11,7,8,10,16,30
73,34,2014,34,75,79,14,8,8,17,23,41
73,35,2014,35,61,75,21,16,8,24,30,46
73,36,2014,36,72,61,20,12,8.888888889,1,31,40
73,37,2014,37,43,72,16,15,9,7,13,37
73,38,2014,38,51,43,12,6,9,14,20,23
73,39,2014,39,71,51,10,11,9,21,27,30
73,4,2014,4,56,65,16,10,1,19,25,35
73,40,2014,40,74,71,10,5,9.567567568,1,30,46
73,41,2014,41,66,74,19,6,10,5,11,38
73,42,2014,42,62,66,20,11,10,12,18,42
73,43,2014,43,58,62,17,6,10,19,25,29
73,44,2014,44,61,58,13,5,10.08196721,1,31,40
73,45,2014,45,46,61,16,8,11,2,8,32
73,46,2014,46,46,46,11,8,11,9,15,26
73,47,2014,47,51,46,15,12,11,16,22,26
73,48,2014,48,62,51,14,13,11,23,29,25
73,49,2014,49,72,62,17,8,11.88888889,1,30,33
73,5,2014,5,54,56,19,7,1.12962963,1,31,33
73,50,2014,50,39,72,17,14,12,7,13,45
73,51,2014,51,60,39,6,7,12,14,20,21
73,52,2014,52,59,60,14,7,12,21,27,35
73,53,2014,53,33,59,13,12,12,28,31,33
73,6,2014,6,59,54,17,10,2,2,8,33
73,7,2014,7,41,59,10,9,2,9,15,31
73,8,2014,8,52,41,11,3,2,16,22,22
73,9,2014,9,51,52,15,13,2.235294118,1,28,32
74,1,2013,1,10,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
74,10,2013,10,6,12,2,2,3,3,9,7
74,11,2013,11,12,6,0,1,3,11,16,1
74,12,2013,12,13,12,2,0,3,17,23,8
74,13,2013,13,17,13,2,1,3,24,30,5
74,14,2013,14,18,17,2,2,3.833333333,1,31,13
74,15,2013,15,14,18,1,1,4,7,13,13
74,16,2013,16,13,14,1,3,4,14,20,8
74,17,2013,17,11,13,2,0,4,21,27,10
74,18,2013,18,13,11,1,1,4.538461538,1,30,9
74,19,2013,19,15,13,2,2,5,5,11,7
74,2,2013,2,9,10,2,3,1,6,12,6
74,20,2013,20,17,15,5,1,5,12,18,9
74,21,2013,21,12,17,3,1,5,20,25,8
74,22,2013,22,7,12,3,2,5.142857143,1,31,4
74,23,2013,23,13,7,1,0,6,2,7,3
74,24,2013,24,17,13,4,3,6,9,15,10
74,25,2013,25,10,17,1,3,6,16,22,13
74,26,2013,26,9,10,4,0,6,23,29,5
74,27,2013,27,19,9,1,2,6.789473684,1,30,5
74,28,2013,28,13,19,3,5,7,7,12,11
74,29,2013,29,10,13,3,3,7,15,20,10
74,3,2013,3,11,9,0,4,1,13,19,4
74,30,2013,30,19,10,1,2,7,21,27,5
74,31,2013,31,8,19,2,2,7.5,1,31,14
74,32,2013,32,10,8,2,1,8,4,10,3
74,33,2013,33,18,10,0,3,8,11,17,9
74,34,2013,34,4,18,4,4,8,18,24,15
74,35,2013,35,9,4,0,0,8,25,30,2
74,36,2013,36,15,9,0,1,9,2,7,7
74,37,2013,37,11,15,3,3,9,8,14,9
74,38,2013,38,12,11,4,3,9,15,21,4
74,39,2013,39,12,12,1,3,9,22,28,5
74,4,2013,4,8,11,1,3,1,21,26,6
74,40,2013,40,9,12,3,3,9.888888889,1,30,6
74,41,2013,41,12,9,2,0,10,6,11,4
74,42,2013,42,8,12,3,5,10,14,18,10
74,43,2013,43,6,8,2,1,10,20,25,5
74,44,2013,44,13,6,3,1,10.15384615,1,31,4
74,45,2013,45,21,13,0,1,11,3,8,7
74,46,2013,46,7,21,1,5,11,10,15,15
74,47,2013,47,12,7,1,0,11,17,23,6
74,48,2013,48,8,12,2,3,11,25,30,9
74,49,2013,49,12,8,1,3,12,1,6,5
74,5,2013,5,9,8,1,3,1.444444444,1,31,7
74,50,2013,50,12,12,4,3,12,9,14,8
74,51,2013,51,12,12,2,3,12,15,21,6
74,52,2013,52,17,12,0,0,12,22,28,5
74,53,2013,53,7,17,5,5,12,29,31,13
74,6,2013,6,8,9,0,2,2,5,9,4
74,7,2013,7,11,8,1,1,2,10,16,7
74,8,2013,8,13,11,1,0,2,17,23,5
74,9,2013,9,12,13,1,0,2.583333333,1,28,8
74,1,2014,1,12,7,2,1,1,1,4,6
74,10,2014,10,11,15,3,4,3,2,7,8
74,11,2014,11,14,11,1,3,3,9,15,7
74,12,2014,12,5,14,3,1,3,16,22,6
74,13,2014,13,10,5,2,1,3,24,29,4
74,14,2014,14,16,10,3,1,3.625,1,31,8
74,15,2014,15,11,16,3,0,4,6,12,9
74,16,2014,16,12,11,1,3,4,13,19,5
74,17,2014,17,10,12,3,4,4,20,26,8
74,18,2014,18,8,10,0,2,4.25,1,29,5
74,19,2014,19,12,8,2,2,5,5,10,7
74,2,2014,2,18,12,1,2,1,5,11,8
74,20,2014,20,11,12,1,1,5,13,17,7
74,21,2014,21,15,11,2,2,5,18,24,5
74,22,2014,22,14,15,0,2,5,25,30,7
74,23,2014,23,19,14,2,3,6,1,7,8
74,24,2014,24,12,19,5,0,6,8,14,10
74,25,2014,25,17,12,1,1,6,15,21,5
74,26,2014,26,17,17,1,3,6,22,28,9
74,27,2014,27,19,17,2,1,6.736842105,1,30,11
74,28,2014,28,10,19,3,4,7,7,12,7
74,29,2014,29,14,10,2,3,7,13,19,6
74,3,2014,3,10,18,7,5,1,13,17,11
74,30,2014,30,7,14,2,2,7,20,26,11
74,31,2014,31,25,7,1,1,7.32,1,31,3
74,32,2014,32,14,25,7,9,8,3,9,12
74,33,2014,33,15,14,3,1,8,10,16,7
74,34,2014,34,10,15,4,2,8,18,23,9
74,35,2014,35,15,10,3,0,8,24,30,6
74,36,2014,36,16,15,1,3,8.8125,1,31,7
74,37,2014,37,9,16,0,3,9,7,13,8
74,38,2014,38,16,9,0,2,9,14,20,5
74,39,2014,39,14,16,4,3,9,22,27,10
74,4,2014,4,9,10,3,2,1,19,25,5
74,40,2014,40,10,14,3,1,9.9,1,28,7
74,41,2014,41,22,10,2,2,10,5,11,4
74,42,2014,42,14,22,4,2,10,12,18,11
74,43,2014,43,15,14,2,1,10,19,25,8
74,44,2014,44,11,15,4,2,10.18181818,1,31,11
74,45,2014,45,13,11,5,2,11,2,8,7
74,46,2014,46,15,13,1,3,11,9,15,11
74,47,2014,47,9,15,2,3,11,16,21,10
74,48,2014,48,7,9,2,1,11,26,29,5
74,49,2014,49,6,7,0,2,12,2,5,5
74,5,2014,5,10,9,2,1,1.4,1,31,3
74,50,2014,50,14,6,1,0,12,7,13,5
74,51,2014,51,10,14,1,1,12,14,19,7
74,52,2014,52,15,10,2,2,12,21,27,5
74,53,2014,53,3,15,2,4,12,28,29,8
74,6,2014,6,11,10,1,1,2,2,8,7
74,7,2014,7,11,11,2,6,2,10,15,4
74,8,2014,8,10,11,3,3,2,17,22,5
74,9,2014,9,15,10,3,1,2.266666667,1,28,7
75,1,2013,1,33,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
75,10,2013,10,38,61,23,10,3,3,9,39
75,11,2013,11,41,38,7,8,3,10,16,25
75,12,2013,12,53,41,12,6,3,17,23,27
75,13,2013,13,49,53,11,5,3,24,30,27
75,14,2013,14,58,49,15,7,3.844827586,1,31,31
75,15,2013,15,44,58,14,12,4,7,13,40
75,16,2013,16,49,44,10,10,4,14,20,22
75,17,2013,17,53,49,10,11,4,21,27,32
75,18,2013,18,50,53,11,7,4.54,1,30,24
75,19,2013,19,50,50,15,11,5,5,11,31
75,2,2013,2,36,33,9,4,1,6,12,21
75,20,2013,20,45,50,12,8,5,12,18,40
75,21,2013,21,50,45,7,8,5,19,25,33
75,22,2013,22,45,50,14,7,5.088888889,1,31,26
75,23,2013,23,63,45,14,4,6,2,8,24
75,24,2013,24,68,63,15,9,6,9,15,40
75,25,2013,25,55,68,17,7,6,16,22,39
75,26,2013,26,53,55,15,10,6,23,29,34
75,27,2013,27,51,53,16,7,6.862745098,1,30,35
75,28,2013,28,62,51,14,8,7,7,13,36
75,29,2013,29,58,62,13,8,7,14,20,35
75,3,2013,3,41,36,15,4,1,13,19,24
75,30,2013,30,65,58,11,6,7,21,27,40
75,31,2013,31,36,65,12,11,7.333333333,1,31,35
75,32,2013,32,41,36,10,6,8,4,10,26
75,33,2013,33,53,41,3,7,8,11,17,23
75,34,2013,34,35,53,8,7,8,18,24,37
75,35,2013,35,41,35,11,5,8,25,31,24
75,36,2013,36,57,41,11,5,9,1,7,23
75,37,2013,37,54,57,11,10,9,8,14,33
75,38,2013,38,44,54,13,9,9,15,21,34
75,39,2013,39,57,44,9,7,9,22,28,28
75,4,2013,4,32,41,11,5,1,20,26,31
75,40,2013,40,55,57,19,10,9.781818182,1,30,34
75,41,2013,41,41,55,10,7,10,6,12,33
75,42,2013,42,41,41,12,6,10,13,19,31
75,43,2013,43,40,41,7,5,10,20,26,29
75,44,2013,44,40,40,7,9,10.25,1,31,23
75,45,2013,45,60,40,10,4,11,3,9,23
75,46,2013,46,47,60,10,11,11,10,16,31
75,47,2013,47,60,47,13,15,11,17,23,32
75,48,2013,48,39,60,14,9,11,24,30,33
75,49,2013,49,45,39,10,6,12,1,7,22
75,5,2013,5,33,32,11,2,1.242424242,1,31,22
75,50,2013,50,40,45,11,4,12,8,14,24
75,51,2013,51,44,40,12,7,12,15,21,24
75,52,2013,52,28,44,8,8,12,22,28,30
75,53,2013,53,19,28,4,4,12,29,31,17
75,6,2013,6,40,33,9,1,2,3,9,19
75,7,2013,7,42,40,11,4,2,10,16,24
75,8,2013,8,48,42,8,3,2,17,23,27
75,9,2013,9,61,48,11,9,2.245901639,1,28,28
75,1,2014,1,17,19,4,3,1,1,4,14
75,10,2014,10,26,43,8,4,3,2,8,30
75,11,2014,11,33,26,9,3,3,9,15,17
75,12,2014,12,32,33,14,6,3,16,22,24
75,13,2014,13,21,32,10,2,3,23,29,18
75,14,2014,14,37,21,5,4,3.702702703,1,31,16
75,15,2014,15,41,37,11,2,4,6,12,27
75,16,2014,16,41,41,12,11,4,13,19,30
75,17,2014,17,38,41,8,7,4,20,26,22
75,18,2014,18,58,38,12,11,4.362068966,1,30,21
75,19,2014,19,47,58,10,6,5,4,10,32
75,2,2014,2,37,17,4,2,1,5,11,12
75,20,2014,20,41,47,18,5,5,11,17,29
75,21,2014,21,38,41,13,9,5,18,24,23
75,22,2014,22,39,38,8,6,5,25,31,22
75,23,2014,23,52,39,12,6,6,1,7,22
75,24,2014,24,47,52,12,10,6,8,14,30
75,25,2014,25,64,47,8,4,6,15,21,28
75,26,2014,26,43,64,17,8,6,22,28,35
75,27,2014,27,46,43,14,7,6.717391304,1,30,22
75,28,2014,28,38,46,13,6,7,6,12,28
75,29,2014,29,52,38,8,9,7,13,19,22
75,3,2014,3,40,37,9,12,1,12,18,22
75,30,2014,30,50,52,16,13,7,20,26,33
75,31,2014,31,57,50,13,5,7.192982456,1,31,33
75,32,2014,32,51,57,11,8,8,3,9,31
75,33,2014,33,36,51,12,7,8,10,16,33
75,34,2014,34,49,36,8,5,8,17,23,26
75,35,2014,35,50,49,11,9,8,24,30,31
75,36,2014,36,46,50,14,13,8.804347826,1,31,31
75,37,2014,37,32,46,12,7,9,7,13,27
75,38,2014,38,48,32,5,7,9,15,20,11
75,39,2014,39,50,48,7,7,9,21,27,29
75,4,2014,4,31,40,10,6,1,19,25,20
75,40,2014,40,50,50,13,4,9.56,1,30,23
75,41,2014,41,41,50,12,13,10,5,11,31
75,42,2014,42,49,41,7,5,10,12,18,20
75,43,2014,43,44,49,6,8,10,19,25,33
75,44,2014,44,32,44,16,8,10.15625,1,31,29
75,45,2014,45,39,32,9,6,11,2,8,23
75,46,2014,46,32,39,9,4,11,9,15,19
75,47,2014,47,38,32,10,5,11,16,22,13
75,48,2014,48,32,38,9,6,11,23,29,19
75,49,2014,49,35,32,6,4,11.8,1,30,19
75,5,2014,5,41,31,7,8,1.170731707,1,31,22
75,50,2014,50,40,35,11,3,12,7,13,25
75,51,2014,51,41,40,3,7,12,14,20,27
75,52,2014,52,29,41,13,5,12,21,27,23
75,53,2014,53,18,29,5,8,12,28,31,25
75,6,2014,6,33,41,7,9,2,2,8,26
75,7,2014,7,31,33,9,5,2,9,15,21
75,8,2014,8,35,31,11,6,2,16,22,21
75,9,2014,9,43,35,12,1,2.139534884,1,28,22
76,1,2013,1,28,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
76,10,2013,10,38,37,9,2,3,3,9,26
76,11,2013,11,39,38,12,2,3,10,16,18
76,12,2013,12,35,39,6,0,3,17,23,23
76,13,2013,13,30,35,9,1,3,24,30,19
76,14,2013,14,42,30,8,2,3.904761905,1,31,17
76,15,2013,15,51,42,11,4,4,7,13,23
76,16,2013,16,31,51,17,3,4,14,20,25
76,17,2013,17,49,31,6,2,4,21,27,17
76,18,2013,18,34,49,12,3,4.529411765,1,30,28
76,19,2013,19,39,34,4,2,5,5,11,14
76,2,2013,2,35,28,6,5,1,6,12,13
76,20,2013,20,42,39,4,2,5,12,18,19
76,21,2013,21,41,42,8,4,5,19,25,18
76,22,2013,22,27,41,7,2,5.259259259,1,31,18
76,23,2013,23,33,27,3,1,6,2,8,10
76,24,2013,24,40,33,6,1,6,9,15,13
76,25,2013,25,64,40,3,0,6,16,22,18
76,26,2013,26,55,64,17,0,6,23,29,32
76,27,2013,27,36,55,14,3,6.833333333,1,30,30
76,28,2013,28,40,36,9,1,7,7,13,17
76,29,2013,29,45,40,11,2,7,14,20,24
76,3,2013,3,39,35,5,2,1,14,19,14
76,30,2013,30,55,45,8,2,7,21,27,19
76,31,2013,31,55,55,7,4,7.418181818,1,31,36
76,32,2013,32,42,55,8,2,8,4,10,21
76,33,2013,33,43,42,7,3,8,11,17,13
76,34,2013,34,37,43,7,0,8,18,24,24
76,35,2013,35,58,37,7,2,8,25,31,16
76,36,2013,36,33,58,3,0,9,1,7,25
76,37,2013,37,53,33,3,2,9,8,14,14
76,38,2013,38,45,53,9,1,9,15,21,26
76,39,2013,39,28,45,7,0,9,22,28,25
76,4,2013,4,39,39,11,1,1,20,26,20
76,40,2013,40,36,28,6,3,9.777777778,1,30,15
76,41,2013,41,39,36,7,3,10,6,12,17
76,42,2013,42,34,39,13,0,10,13,19,14
76,43,2013,43,41,34,10,0,10,20,26,12
76,44,2013,44,52,41,10,2,10.34615385,1,31,22
76,45,2013,45,44,52,8,2,11,3,9,25
76,46,2013,46,44,44,10,3,11,10,16,22
76,47,2013,47,33,44,7,1,11,17,23,22
76,48,2013,48,36,33,6,3,11,24,30,18
76,49,2013,49,49,36,4,1,12,1,7,11
76,5,2013,5,50,39,10,2,1.28,1,31,25
76,50,2013,50,32,49,13,2,12,8,14,22
76,51,2013,51,42,32,5,0,12,15,21,15
76,52,2013,52,40,42,6,0,12,22,28,18
76,53,2013,53,15,40,5,0,12,29,31,26
76,6,2013,6,39,50,11,3,2,3,9,23
76,7,2013,7,31,39,12,3,2,10,16,15
76,8,2013,8,32,31,7,2,2,17,23,19
76,9,2013,9,37,32,13,0,2.297297297,1,28,15
76,1,2014,1,20,15,1,0,1,1,4,8
76,10,2014,10,33,30,6,1,3,2,8,16
76,11,2014,11,36,33,4,2,3,10,15,15
76,12,2014,12,39,36,11,1,3,16,22,15
76,13,2014,13,30,39,17,2,3,23,28,18
